14,추경호,2019.09.10.,대구·경북 새마을금고인 한마음 대축제,경북도민일보,"이날 행사엔 박차훈 새마을금고중앙회장, 김수조 중앙회부회장, 김현수 중앙회이사, 김정사 중앙회전문이사, 황국현 중앙회지도이사, 윤재옥·추경호·정태옥 국회의원, 김문오 달성군수, 223개 새마을금고 임직원 등...",http://www.hidomin.com/news/articleView.html?idxno=399804
15,추경호,2019.09.10.,올해 추석에도 '국민세금'으로 고속도로 톨게이트 통행료 '공짜 정책' 시행하...,인사이트,"자유한국당 추경호 의원은 ""한국도로공사 부채가 28조 원에 육박하는데 정부는 아무런 대책 없이 연간 1,000억 원에 달하는 손실을 공사 측에 그대로 떠넘기고 있다""고 일갈했다.이어 ""국민들이 이를 부담하지 않도록...",https://www.insight.co.kr/news/245815
16,추경호,2019.09.10.,“이달까지 추경 75% 집행” 공염불...경기부양 효과도 의문,서울경제언론사 선정,추경호 자유한국당 의원실에서 10일 입수한 부처별 추가경정예산 집행률(8월31일까지) 자료를 보면 0%인 사업이 수두룩할 뿐 아니라 50% 미만인 사업도 다수인 것으로 확인됐다. 정부가 추락하는 경기를 방어하기 위해...,https://www.sedaily.com/NewsView/1VO6XO6S1T
17,추경호,2019.09.10.,급하다고 추경하더니···집행률 0% 수두룩,서울경제언론사 선정,10일 서울경제가 추경호 자유한국당의원실을 통해 입수한 관계부처 추경예산 집행률 현황 자료를 보면 8월... 추경호 의원은 “정책 실패를 인정하지 않고 재정으로 메우려 하면서 집행률조차 떨어진다”며 “애초...,https://www.sedaily.com/NewsView/1VO6Y69A3M
18,추경호,2019.09.09.,"한국당, 광화문 광장서 '조국 사퇴' 시위…""국민무시한 일방독주""",뉴시스,"추경호 의원은 ""내일부터는 의원들이 지역활동을 해야하니까 거점별로 전국 곳곳에 이런 현장이 있을 것""이라며 ""오가는 사람들에게 전단지를 나눠주는 등 다양한 방법을 구사할 것""이라고 설명했다. ,",http://www.newsis.com/view/?id=NISX20190909_0000766095&cID=10301&pID=10300
19,추경호,2019.09.09.,정부 보조금 빼면… 작년 빈부격차 6배 아닌 11배,조선일보,"◇10년 걸려 벌어진 빈부 격차보다 지난해에 더 크게 벌어져 8일 자유한국당 추경호 의원실에 따르면 1인... 추경호 의원은 ""문재인 정부의 정책 실패가 저소득층을 시장에서 내몰고 있다""며 ""정부는 이를 해결하려고...",http://biz.chosun.com/site/data/html_dir/2019/09/09/2019090900206.html?utm_source=naver&utm_medium=original&utm_campaign=biz
20,추경호,2019.09.08.,TK 의원들 '조국 임명 저지' 총력 시위,대구신문,한국당 추경호 의원은 7일 달성군 다사읍 만남의 광장에서 조국 임명 반대 1인 시위를 펼쳤다. 추경호 의원실 제공 조국 법무부 장관 후보자의 부인 정경심 동양대 교수가 6일 사문서위조 혐의로 검찰에 불구속 기소 되는...,http://www.idaegu.co.kr/news/articleView.html?idxno=287585
21,추경호,2019.09.07.,달성 대구현대미술제 개막,프레시안,"개막식에는 김문오 달성군수와 추경호 국회의원, 최상국 달성군의회 의장과 김원규 대구시의원 등 500여... 달성 대구현대미술제 개막식에서 추경호 국회의원이 김문오 군수가 지켜보는 가운데?김 군수를 추켜세우며...",http://www.pressian.com/news/article.html?no=256275&utm_source=naver&utm_medium=search
22,추경호,2019.09.06.,황교안 '헤쳐모여' 대통합vs친박·영남 '한국당 중심' 대충돌,일요서울,"다만, 추경호, 정종섭 의원 등 초재선 의원들은 한국당 중심보다는 황교안 중심 대통합을 주장한다는 점에서 약간의 차이가 있다. 그러나 영남권 친박 의원들과 친황계 주장의 공통점은 자신들의 정치 생명 보장이...",http://www.ilyoseoul.co.kr/news/articleView.html?idxno=333502
23,추경호,2019.09.06.,"추경호 의원, 인지세법 개정안 발의",일간투데이,"국회 기획재정위원회 추경호 의원(자유한국당, 대구 달성군)은 전 세계에서 유일하게 집전화·인터넷전화 및 이동전화 가입(신규 및 번호이동 포함) 시 작성하는 계약서 1건당 1000원씩 부과되는 인지세를 폐지하는 내용의...",http://www.dtoday.co.kr/news/articleView.html?idxno=327276
24,추경호,2019.09.06.,'불황형 상품' 보험계약대출 1년래 최고치,EBN,"추경호 자유한국당 의원이 통계청 가계동향조사 통계를 기초로 전국 1인이상 가구(농어가 제외)의 가계소득을 분석한 결과를 보면, 지난 2년간 소득 5분위(상위 20%) 가구의 월평균 소득은 96만6000원 증가한 반면...",http://www.ebn.co.kr/news/view/1000216
25,추경호,2019.09.06.,"대구시의회, 달성군 교육현안 간담회 개최",뉴스웨이,"달성군 출신 강성환 의원 주재로 진행된 이날 간담회는 추경호 국회의원, 김원규 시의원, 교육청, 시청, 달성경찰서 등 관계기관 및 학교장, 학교운영위원, 학부모 150여 명이 참석하였으며, 현장 질의에 답변하는...",http://www.newsway.co.kr/news/view?tp=1&ud=2019090609020128517
26,추경호,2019.09.05.,"대구시의회, 달성군 교육발전 위한 현안 간담회 개최",천지일보,"달성군 출신 강성환 의원(교육위) 주재로 진행된 이날 간담회는 추경호 국회의원, 김원규 시의원(건교위), 군의원, 교육청, 시청, 달성경찰서 등 관계기관 및 학교장, 학교운영위원, 학부모 등 150여명이 참석했다. 이날...",http://www.newscj.com/news/articleView.html?idxno=665054
27,추경호,2019.09.05.,"대한민국 물산업, '대구'에서 출발",내외뉴스통신,"국가 물 산업 클러스터 개소식에는 조명래 환경부 장관을 비롯해 그동안 물 산업 육성을 위해 노력해 온 강효상 의원, 추경호 의원, 김부겸 의원, 입주기업 대표와 세계 각국의 물 분야 전문가 등 500여 명이 참석하여...",http://www.nbnnews.co.kr/news/articleView.html?idxno=312369
28,추경호,2019.09.05.,"대구시의회 교육위, 현안문제 해결 간담회 개최",경상매일신문,"달성군 출신 강성환 의원(교육위) 주재로 진행된 이날 간담회는 추경호 국회의원, 김원규 시의원(건교위)... 이날 추경호 국회의원은 “테크노폴리스 발전으로 인구유입이 급격히 늘어난 만큼, 30~40대의 젊은 학부모의 교육...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=261998&part_idx=269
29,추경호,2019.09.05.,이동전화 가입신청서 인지세 폐지 움직임,경상매일신문,"자유한국당 추경호 의원(대구 달성군)이?집전화·인터넷전화 및 이동전화 가입(신규 및 번호이동 포함) 시... 추경호 의원에 따르면, 정부는 전화세 폐지 및 청소년 등에 대한 무분별한 가입 유치 실태 등을 감안해 신규로...",http://www.ksmnews.co.kr/default/index_view_page.php?idx=261987&part_idx=271
30,추경호,2019.09.05.,"추경호 의원, 전화 가입 신청서 인지세 폐지 추진",경북신문,"자유한국당 추경호(대구 달성군·사진) 의원은 全 세계에서 유일하게 집전화, 인터넷전화 및 이동전화 가입... 추경호 의원은 ""휴대전화가 보편화 되면서 신규 가입은 물론 잦은 번호 이동 등으로 인지세 수입은 연간 약...",http://www.kbsm.net/default/index_view_page.php?idx=253978&part_idx=325
31,홍문표,2018.12.12.,"(사)홍성군지역발전協, 송년의밤및 지역발전대상 시상식 개최",동양일보,"군의회의장, 홍문표국회의원 등 지역 정·관계자 대표 200여명이 참석, 자리를 빛냈다. 김석환 군수는 올해... 이날 지역발전협회장, 홍문표 국회의원 공로패를 받은 이철행 운영위원, 방연진 이사 등 외에도 다수 회원들이...",http://www.dynews.co.kr/news/articleView.html?idxno=434869
32,홍문표,2018.12.12.,[리포트] 달라진 위상 ..'충청 주자들' 전면으로,TJB 대전방송,"홍성,예산의 3선 중진 의원인 홍문표 의원도 당대표 후보 물망에 오르고 있습니다. ▶ 인터뷰 : 홍문표 / 자유한국당 국회의원 (홍성,예산) - ""언제쯤 결정하실 건가요? 출마 여부를. / 아무래도 이거 끝나고 한 일주일은...",http://www.tjb.co.kr/sub0301/bodo/view/id/34274
33,홍문표,2018.12.12.,예산 대흥면민 헌장 탑 제막식 거행,충청타임즈,"예산 대흥면행정복지센터는 지난 11일 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영·방한일... 이날 제막식에는 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영·방한일 충남도의원, 이제연 명예면장과...",http://www.cctimes.kr/news/articleView.html?idxno=553581
34,홍문표,2018.12.12.,충남 내년 정부예산 확보 성과는?,CJ헬로,"[전화인터뷰] 홍문표/국회의원 ""지역발전과 국가균형발전을 위해서 빨리 골고루 혜택을 줄 수 있는 사업이 홍성과 예산, 충남도청, 내포에 집중적으로 와야 하는데, 그게 대통령의 정치철학에 안 맞아서 어려웠는데...",http://news.cjhello.com/news/newsView.do?soCode=SC91000000&idx=239676
35,홍문표,2018.12.12.,한국당 원내대표 경선 결과 전대에 영향은?,대전일보,"현재 충청권 인사 가운데 전당대회 출마를 저울질 하는 후보군에는 4선의 정진석(공주·부여·청양) 의원과 3선 홍문표(예산·홍성) 의원 등이다. 정 의원은 내년 전당대회 출마와 관련해 고심을 이어가는 한편, 주변의...",http://www.daejonilbo.com/news/newsitem.asp?pk_no=1347541
36,홍문표,2018.12.12.,"대흥면행정복지센터, 대흥면민 헌장 탑 제막식 개최",대전투데이,"이번 제막식은 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영?방한일 충남도 의원, 이제연 명예면장과 관내 기관?단체장을 비롯해 면민 100여 명이 참석했다. 특히 대흥면민 헌장 탑은 지난 10월 9일을...",http://www.daejeontoday.com/news/articleView.html?idxno=527936
37,홍문표,2018.12.12.,"예산군 대흥면행정복지센터, 면민헌장 탑 제막식",충남일보,"이번 제막식은 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영?방한일 충남도 의원, 이제연 명예면장과 관내 기관?단체장을 비롯해 면민 100여 명이 참석했다. 특히 대흥면민 헌장 탑은 지난 10월 9일을...",http://www.chungnamilbo.com/news/articleView.html?idxno=476488
38,홍문표,2018.12.12.,"예산군 대흥면행정복지센터, 대흥면민 헌장 탑 제막",아시아투데이,"이번 제막식에는 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영 방한일 충남도 의원, 이제연 명예면장과 기관·단체장을 비롯해 면·민 100여명이 참석했다. 특히 대흥면·민 헌장 탑은 지난 10월 9일을 대흥면·민의...",http://www.asiatoday.co.kr/view.php?key=20181212010007255
39,홍문표,2018.12.12.,"충청권, 한국당 '보수 재건' 교두보 되나",디트뉴스24,"충북 청주상당)과 홍문표 의원(3선. 충남 홍성?예산)의 출마에도 지렛대 역할을 할지도 관심사다. 정용기 의원은 정책위의장 선출 뒤 ""저는 단순한 정책이 아니라 정책에 담긴 맥락과 표의 이동을 볼 줄 아는 사람""이라며...",http://www.dtnews24.com/news/articleView.html?idxno=533284
40,홍문표,2018.12.12.,"대흥면행정복지센터, 대흥면민 헌장 탑 제막식 개최",충청뉴스,"이번 제막식은 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영?방한일 충남도 의원, 이제연 명예면장과 관내 기관-단체장을 비롯해 면민 100여 명이 참석했다. 특히 대흥면민 헌장 탑은 지난 10월 9일을 대흥면민의...",http://www.ccnnews.co.kr/news/articleView.html?idxno=133234
41,홍문표,2018.12.12.,<사진으로 보는 ‘한돈인 대화합 한마당’>‘국민과 함께 하는 한돈산업’ 의...,축산신문,"전국의 한돈인 가족은 물론 농림축산식품부 이개호 장관을 비롯한 정부 관계자, 김현권(더불어민주당)·홍문표·이완영(이상 자유한국당)·이언주(바른미래당) 의원 등 국회의원, 축산관련단체협의회 문정진 회장 등...",http://www.chuksannews.co.kr/news/article.html?no=134855
42,홍문표,2018.12.12.,"예산대흥면행정복지센터, 대흥면민 헌장 탑 제막식 개최",중도일보,"이번 제막식은 홍문표 국회의원, 한민수 예산군 행정복지국장, 김기영·방한일 충남도 의원, 이제연 명예면장과 관내 기관·단체장을 비롯해 면민 100여 명이 참석했다. 특히 대흥면민 헌장 탑은 지난 10월 9일을...",http://www.joongdo.co.kr/main/view.php?key=20181212010004686
43,홍문표,2018.12.11.,농업용 면세유 비과세 기간 연장,CJ헬로,자유한국당 홍문표 의원에 따르면 홍의원이 대표 발의한 농업용 석유류에 대한 부가세와 교통세를 면제하는 것을 내용으로 하는 조세특례제한법개정안이 국회 본회의를 통과했습니다. 당초 정부는 올해 말까지 농업용...,http://news.cjhello.com/news/newsView.do?soCode=SC91000000&idx=239517
44,홍문표,2018.12.11.,원내대표 및 정책위의장 선출을 위한 의원총회 주요내용[보도자료],자유한국당,우리 홍문표 의원이나 이채익 의원님이 늘 강조하셨지만 현장에서 꼭 필요한 예산인데 그런 부분이 잘 관철이 되서 저로서는 보람을 느끼고 모쪼록 이런 부분들이 우리가 2020년 선거에 압승을 할 수 있는 그런...,https://news.naver.com/main/read.nhn?mode=LSD&mid=sec&sid1=123&oid=156&aid=0000024568
45,홍문표,2018.12.11.,악수하는 나경원-홍문표,뉴시스,11일 오후 서울 영등포구 여의도 국회에서 열린 자유한국당 원내대표 및 정책위의장 선출 의원총회에서 원내대표 후보인 김학용 의원과 나경원 의원이 홍문표 의원과 인사를 나누고 있다. 2018.12.11. since1999...,http://www.newsis.com/view/?id=NISI20181211_0014722858
46,홍문표,2018.12.11.,"농업용면세유, 조합원 비과세 연장법안 통과",농촌여성신문,이 법안은 국회 행안위 소속 자유한국당 홍문표 의원(예산ㆍ홍성)이 대표 발의했다. 이로써 농업인들에게... 홍문표 의원은 지난 2007년과 2015년에도 면세유 연장법안을 대표 발의해 3년씩 연장시켜 왔다. 정부가...,http://www.rwn.co.kr/news/articleView.html?idxno=47867
47,홍문표,2018.12.11.,"예산군, 추사 김정희 추모 '전국 휘호대회'",일간투데이,"이번 시상식에는 이상용 부군수, 홍문표 국회의원, 이승구 군의회 의장을 비롯해 수상자, 초대작가, 휘호대회 관계자 등 100여 명이 참석했다. 제29회 추사 김정희 선생 추모 전국휘호대회 수상은 장원(대통령상) 송유근...",http://www.dtoday.co.kr/news/articleView.html?idxno=288856
48,홍문표,2018.12.11.,"홍문표 국회의원, 행정안전부 특교세 20억원 확보!",아시아뉴스통신,홍문표 국회의원./아시아뉴스통신 이종선 기자 자유한국당 홍문표 국회의원(예산.홍성)이 지역현안 수요해결 및 재난안전사업 추진을 위한 행정안전부 특별교부세 20억원을 확보했다고 11일 밝혔다.예산군은 예산시장...,http://www.anewsa.com/detail.php?number=1441192&thread=10r02
49,홍문표,2018.12.11.,"홍문표 의원, 행정안전부 특교세 20억 확보",스페셜경제,"홍문표 국회의원(홍성·예산)의 노력으로 지역현안수요해결 및 재난안전사업 추진을 위한 행정안전부... 홍문표 의원은 ""지역균형발전의 근간이 되는 사회간접자본시설 확충과 주민생활안전에 대비하기 위한...",http://www.speconomy.com/news/articleView.html?idxno=131868
50,홍문표,2018.12.11.,"홍문표 의원, 행정안전부 특교세 20억 확보",중도일보,"홍문표 (홍성·예산)국회의원이 지역현안수요해결 및 재난안전사업 추진을 위한 행정안전부 특별교부세... 홍문표 의원은 ""지역균형발전의 근간이 되는 사회간접자본시설 확충과 주민생활안전에 대비하기 위한...",http://www.joongdo.co.kr/main/view.php?key=20181211010004185
51,홍문표,2018.12.11.,예산철이면 빠지지 않는…의원님들의 ‘파출소’ 사랑,이데일리언론사 선정,11억원 △홍문표(충남 홍성군·예산군) 의원은 충청 예산경찰서 사무동 증축 예산 10억2000만원 등을 확보했다고 홍보했다. 더불어민주당에서도 사무총장인 윤호중(경기 구리) 의원이 구리경찰서 갈매파출소 신축...,http://www.edaily.co.kr/news/newspath.asp?newsid=01774486619437536
52,홍문표,2018.12.10.,내포신도시 '혁신도시 없인 성공도 없다',충청투데이,앞서 양승조 지사와 홍문표 의원(홍성·예산)은 혁신도시 추가 지정을 골자로 한 개정안을 발의했으며 지난달 22일 국회 국토교통위원회의 심사 대상에 올랐다.국토위 검토 보고에선 '입법 취지는 긍정적이라고 생각되나...,http://www.cctoday.co.kr/?mod=news&act=articleView&idxno=1179024
53,홍문표,2018.12.10.,"예산군, 29회 추사김정희 선생 추모 전국휘호대회 시상식 및 전시회 개최",동양일보,"이번 시상식에는 이상용 부군수, 홍문표 국회의원, 이승구 군의회 의장을 비롯해 수상자, 초대작가, 휘호대회 관계자 등 100여 명이 참석했다. 제29회 추사 김정희 선생 추모 전국휘호대회 △장원(대통령상) 송유근...",http://www.dynews.co.kr/news/articleView.html?idxno=434513
54,홍문표,2018.12.10.,추사 김정희 선생 얼 잇는 명필 한자리에,충청매일,"이번 시상식에는 이상용 부군수, 홍문표 국회의원, 이승구 군의회 의장을 비롯해 수상자, 초대작가, 휘호대회 관계자 등 100여명이 참석했다. 제29회 추사 김정희 선생 추모 전국휘호대회 △장원(대통령상) 송유근...",http://www.ccdn.co.kr/news/articleView.html?idxno=553890
55,홍문표,2018.12.10.,"홍문표 의원, 홍성·예산군에 행정안전부 특별교부세 20억 확보",공감신문,자유한국당 홍문표 의원(예산ㆍ홍성) [공감신문] 서지민 기자=자유한국당 홍문표 의원(예산ㆍ홍성)이 지역현안 수요를 해결하고 재난안전사업을 추진하기 위해 특별교부세 20억원을 확보했다. 특교세는 홍성군과...,http://www.gokorea.kr/news/articleView.html?idxno=60809
56,홍문표,2018.12.10.,제29회 추사김정희 선생 추모 전국휘호대회 시상식 및 전시회 개최,대전투데이,"이번 시상식에는 이상용 부군수, 홍문표 국회의원, 이승구 군의회 의장을 비롯해 수상자, 초대작가, 휘호대회 관계자 등 100여 명이 참석했다. 제29회 추사 김정희 선생 추모 전국휘호대회 △장원(대통령상) 송유근...",http://www.daejeontoday.com/news/articleView.html?idxno=527505
57,홍문표,2018.12.10.,농업용면세유 비과세 연장,환경일보,"그러나?세금감면혜택을?5년?더?연장해야?한다는?주장을?담은?법안을?자유한국당?홍문표?의원이?대표발의?하면서?법안심의를?통해?2~3년?연장하는?방안이?결정됐다.?홍?의원은?2007년과,?2015년에도...",http://www.hkbs.co.kr/news/articleView.html?idxno=493946
58,홍문표,2018.12.10.,"홍문표, 홍성예산 지역에 행안부 특교세 20억 확보",대전일보,자유한국당 홍문표 (충남 홍성·예산·사진)의원은 10일 지역현안수요해결과 재난안전사업 추진을 위한 행정안전부 특별교부세 20억 원을 확보했다고 밝혔다. 홍 의원실에 따르면 홍성읍 남장3리 도시계획도로 개설을...,http://www.daejonilbo.com/news/newsitem.asp?pk_no=1347167
59,홍문표,2018.12.10.,"""국민과 함께 성장하는 한돈산업으로""",농수축산신문,"이날 행사에는 이개호 농림축산식품부 장관, 국회 홍문표 의원(자유한국, 홍성ㆍ예산), 김현권 의원(더불어민주, 비례), 이완영 의원(자유한국, 고령ㆍ성주ㆍ칠곡), 이언주 의원(바른미래, 광명을), 문정진...",http://www.aflnews.co.kr/news/articleView.html?idxno=151203
60,홍문표,2018.12.10.,충청의원 행정안전부 특별교부세 잇따라 확보 '낭보',중도일보,같은당 홍문표 의원(홍성예산)의 노력으로 지역현안수요해결 및 재난안전사업 추진을 위한 행정안전부 특별교부세 20억원을 확보했다. 이번에 홍 의원이 따낸 사업으로는 홍성읍 남장3리 도시계획도로 개설 7억원...,http://www.joongdo.co.kr/main/view.php?key=20181210010003536
61,맹성규,2018.08.23.,"인천시, 국비확보 총력전 돌입…2조9천억원 달성 전방위 로",경기일보,"이 자리에는 더불어민주당 윤관석·홍영표·송영길·박찬대·맹성규·유동수·신동근의원과 자유한국당 안상수·홍일표·윤상현·민경욱·정유섭 의원, 바른미래당 이학재의원이 참석할 예정이다. 이와 함께 시는 박...",http://www.kyeonggi.com/?mod=news&act=articleView&idxno=1512115
62,맹성규,2018.08.23.,"경찰 ""서울대공원 토막살인범 변경석 신상공개…내주 초 수사 마무리""",아시아투데이,"/연합아시아투데이 맹성규 기자 = 노래방 손님과 도우미 문제로 다툼을 벌이다 손님을 살해한 뒤 시신을... 경찰은 다음주 초 수사를 마무리하고, 변씨를 검찰에 송치할 계획이다. 맹성규 hata@asiatoday.co.kr",http://www.asiatoday.co.kr/view.php?key=20180823010012352
63,맹성규,2018.08.23.,"경찰, 과천 토막살인범 신상 공개 심의…오늘 결정될 듯",아시아투데이,/연합아시아투데이 맹성규 기자 = 노래방 손님과 도우미 문제로 다툼을 벌이다 손님을 살해한 뒤 시신을... 이 차량을 추적한 끝에 이날 오후 4시께 서해안고속도로 서산휴게소에서 변씨를 검거했다. 맹성규 hata@asiatoday.co.kr,http://www.asiatoday.co.kr/view.php?key=20180823010012235
64,맹성규,2018.08.23.,국회 후반기 법안심사소위원장에 기동민 의원,메디파나뉴스,"법안심사소위 위원은 위원장 포함 총 11명이며, 위원은 더불어민주당 남인순, 맹성규, 전혜숙, 정춘숙 의원, 자유한국당 김세연, 김순례, 김승희, 윤종필 의원, 바른미래당 최도자 의원, 민주평화당(비교섭단체) 김광수 의원...",http://medipana.com/news/news_viewer.asp?NewsNum=224303&MainKind=A&NewsKind=5&vCount=12&vKind=1
65,맹성규,2018.08.23.,"삼육대 간호학과, 日 야마나시현립대와 학술교류 행사",아시아투데이,/제공=삼육대아시아투데이 맹성규 기자 = 삼육대학교 간호학과는 지난 20일부터 23일까지 3박 4일간... 야마나시현립대학 간호학과의 요청으로 2013년부터 매년 상호 방문 행사를 이어오고 있다. 맹성규 hata@asiatoday.co.kr,http://www.asiatoday.co.kr/view.php?key=20180823010012071
66,맹성규,2018.08.23.,"서울사이버대, 집중 커리어 코칭 프로그램 3차 모집",아시아투데이,/제공=서울사이버대아시아투데이 맹성규 기자 = 서울사이버대학교가 SCU CC(Career coaching Center) 집중... 방면에서 재학생의 비전과 목표를 지원할 수 있는 커리큘럼을 진행할 것”이라고 말했다. 맹성규 hata@asiatoday.co.kr,http://www.asiatoday.co.kr/view.php?key=20180823010012065
67,맹성규,2018.08.22.,"경희사이버대, 2018학년도 후기 신·편입생 모집 최종 마감",아시아투데이,"/제공=경희사이버대아시아투데이 맹성규 기자 = 경희사이버대학교는 지난 17일 2018학년도 2학기 신·편입생... 신·편입생을 비롯하여 가족, 지인, 재학생 및 동문 등 누구나 참석할 수 있다. 맹성규 hata@asiatoday.co.kr",http://www.asiatoday.co.kr/view.php?key=20180822010011644
68,맹성규,2018.08.22.,"경찰 출석 김부선, 30분 만에 조사 거부하고 귀가(종합)",아시아투데이,/정재훈 기자아시아투데이 맹성규·김서경 기자 = 이재명 경기도지사의 ‘여배우 스캔들’ 의혹 당사자인... 경찰은 향후 김씨와 일정을 조율해 소환 일정을 다시 잡을 예정이다. 맹성규 hata@asiatoday.co.kr,http://www.asiatoday.co.kr/view.php?key=20180822010011620
